labels,text,predicted_label
1,el colectivo ha adoptado un lema grandilocuente somos legion,Human
1,una guia del urbanista para los angeles la ciudad mas incomprendida en el planeta,Human
1,al parecer fue retado a un duelo en breakdancing por un artista de la calle y el termino de pasar con gran exito,Human
1,donde en el mundo esta carmen sandiego,Human
0,todo ese ruido se hizo repentinamente claro e innecesario,Machine
0,trata de pensar y de visualizar cosas tan salvajes como sea posible cuando usted este cerca de los orientales funciona si te esfuerzas lo suficiente,Machine
0,viajo a las vegas para entrar en el evento principal pocos dias despues de cumplir años,Machine
1,somos grandes defensores de las artes y el entretenimiento en vivo en especial por lo que nos duele ver algo tan decepcionante como under my skin una nueva obra ubicada fuera de broadway en el little shubert theater,Human
1,juez james r brandlin de la corte superior hasta llego a decir que se afligio demasiado por los comentarios que el cantante supuestamente hizo mientras estaba en rehabilitacion en especial los que eran relativas a su supuesta habilidad con armas de fuego y cuchillos,Human
1,bueno hay algunos paralelismos pero algunas diferencias clave tambien,Human
1,chao adios nate,Human
0,una carta de gp energica acerca de los problemas de salud podria quizas conseguir puntos y la declaracion de un consultor del hospital que las condiciones de vida estan teniendo un impacto en la salud grave solo podria conseguir que puntos,Machine
0,pero el decia que era dificil para el conseguir entusiasmados con ellos,Machine
1,creere que ha golpeado adopcion masiva cuando lo vea suceder,Human
0,todavia yo introduzo texto en mi xbox uno con el gamepad a pesar de su apoyo a los teclados externos y a pesar de la disponibilidad de la aplicacion xbox smartglass porque me gusta castigar a mi mismo,Machine
1,una multitud de escenas porno chica con chica cuentan con muy largas ya menudo extraible uñas,Human
1,se lo que se siente ser el centro de atencion del publico ella tiene sus demonios y sus problemas,Human
1,cuando no puedes actualizar el telefono,Human
0,pero algunos de los motivos pueden ser el sol el viento o la risa tonta,Machine
0,la policia dijo que usaron cartuchos de gas lacrimogeno el domingo en lo que llamaron una respuesta necesaria pero restringida a los manifestantes empujando a traves de cordones y barricadas,Machine
1,hemos añadido una tabla de contenidos de lunes mba a la seccion archivo y la mejoramos un poquito tambien,Human
1,como el esta aprendiendo despues de años fuera del juego el realmente no tiene el prestigio cultural al hacer eso,Human
1,clerico respondio yo no creo que pueda especular sobre por que han tomado esa decision pero se que es un requisito relativamente comun en la industria,Human
1,me siento perdida y veces no puedo respirar dijo,Human
0,ayer fue el dia de los patriotas en nueva inglaterra new england pero fue el dia de bruno mars a millas de distancia en hawaii,Machine
1,hace poco mi padre y su madrastra han estado haciendo un esfuerzo para pasar mas tiempo con las niñas y han sido lo que mas de una pizza de little caesar y helado en una noche despues de clases cada dos semanas,Human
0,en moleskine no necesitaba un catalogo porque vendio una especie de bloc de notas el catalogo de primavera moleskine es mas de doscientas paginas,Machine
1,los estados unidos tienen un por ciento del presupuesto de la alianza mientras que las contribuciones de la mayoria de los paises europeos han caido,Human
0,esa noche empape una de esas delicias de costco en el agua y por la mañana siguiente se veia y se sentia exactamente como los objetos de goma blancas en el vomito de chuck,Machine
1,se trataria de administrar la medicacion en la tarde a pesar de que este era el momento del dia que estaba mas agitadoun sindrome muy comun en los pacientes con demencia llamada crepuscular,Human
0,once upon a time ejecutivos estan desesperados por fifty shades trozo jamie dornan volver pero el esta ocupado con el balon de las mordazas y de cosas,Machine
1,su marido fue grosero,Human
1,pero mientras que las amenazas han recibido la mayor atencion sarkeesian dice que ella tambien esta plagada de dos formas mas sutiles de acoso,Human
0,sin embargo nuevas empresas tendran que tener cuentas en bancos suizos para calificar para la inversion,Machine
1,se trataba de clare que parece trastornada,Human
1,eso esta sucediendo en todos los lugares debido a la eficiencia de las redes digitales y el resultado es que una gran cantidad del excedente del consumidor esta aterrizando sobre todos nosotros,Human
1,asi que para evitar parecer demasiado emocional loca o cualquiera de los estereotipos relacionados comunmente con clavijas en las mujeres he seguido la inmadura intencion de nate me aleje para tomar una cerveza y bailar con mis amigos,Human
0,los niños se empujaban las cajas de colores el uno al otro y saltando sobre el cereal estreñimiento como heroes de guerra que saltan sobre granadas de mano,Machine
1,usada bajo cc by licencia,Human
1,y hemos visto un monton,Human
1,disculpen las errata estuve despierta toda la noche con leta que tiene otra fiebre alta,Human
0,descubra lo que el dijo sobre la participacion de bill murray aqui,Machine
0,pero una vez mas esta a escasos centimetros de mi cara,Machine
0,los años de crisis de salud el y jackie habian dejado con muy pocos ahorros,Machine
0,porque entonces se abrio lentamente y deliberadamente la boca para mostrar el platano masticado interior,Machine
0,si dispone de dos horas que el fin de semana es posible que desee poner esto en su televisor y dejar rodar,Machine
1,esta bien o sea que no tengo que ir paseando por mi casa toda la noche con un bebe inquieto y griton,Human
0,en consonancia con el tema perezoso la dejo alli y acurrucarse hasta la proxima comida,Machine
0,no hacer que lo haga yo que solo queria comprometerse tambien lo hizo yo primero,Machine
1,tambien señalo que investigacion en seguridad previa ha demostrado que muchos gestores de contraseña construidos para dispositivos ios no ofrecen una seguridad razonable o cifrado lo que por lo visto le hace sospechar de todos los servicios de este tipo,Human
1,la gente le encanta tomar atajos cuando se toman decisiones las personas inteligentes mas que otros porque creen que son mejores que otros en funcion de sus logros anteriores,Human
1,pasaron los años y la depresion nunca regresaron asi que empezaron a pensar en ese periodo oscuro de mi primer año de universidad como un incidente aislado,Human
1,de vrais afirma que la nueva empresa tambien esta buscando acuerdos con otras comunidades de fans y marcas de gran consumo,Human
1,como escribimos en abril del año pasado hackerearth es capaz de ayudar nuevas empresas a hacer una evaluacion en tiempo real con su buscador en linea,Human
1,esta aplicacion para ios muestra fotos de tu galeria con las fechas expuestas en una barra lateral discreta,Human
1,oh la fiebre del cegamiento de los posibles regalos de cumpleaños,Human
1,tuve la oportunidad de acceder a una vista previa de esta nueva version y me quede impresionado por la cantidad de nuevo contenido estaba disponible y lo bien que se integra con situaciones especificas con esta version usted tendra acceso a programas especiales para meditar sobre el ir mientras que los desplazamientos o comer por ejemplo,Human
1,no eran huey lewis and the news impresionante,Human
1,los lindos conjuntos retro de sujetador y pantis,Human
1,vc evolution medico escala ti mismo,Human
0,haga clic aqui para ver la galeria de los momentos reality tv most unforgettable ever,Machine
0,por ejemplo linkedin se inserto en el mercado chino en febrero,Machine
0,y justo despues de su graduacion en escribio un articulo acerca de la identidad y el capitalismo en tiempos postmodernos que tl dr postula que el neocapitalismo tiene que conseguir a alguien para identificarse con sus ideales antes de poder vender sus mercancias,Machine
1,como bono adicional echechecha un vistazo a una publicidad de moda super sexy que hizo para fetiche armada abajo,Human
0,ivan paso a hablar sobre la posible participacion de bill murray en gb pero ahora que esta arriba en el aire,Machine
1,tuvimos que considerar un asilo de ancianos supuse,Human
0,no son menos libertaria o de lobo,Machine
0,es como si alguien a punto de ir a la cirugia ver a dos medicos de anatomia de grey tener una pelea de telenovelas mientras esta de pie sobre una persona cuyo pecho se corta abierta,Machine
1,cual es el punto de un smartphone con una pantalla secundaria menos colorida y menos sensible si ya tiene un perfecto panel hd amoled que te guiña el ojo desde su reluciente parte frontal,Human
0,asi que si apple tv ha sido hasta ahora un hobby he estado alli con el un geek retoques,Machine
0,el sexo es una cosa hermosa,Machine
1,las familias exprimidas en este gran bloque de ladrillo rojo no visitan las tiendas y cafes de aqui ni tampoco reciben tratamientos faciales en el salon de belleza naturista o miran la ventana del agente inmobiliario,Human
0,el orden no es el mismo para todos sino que depende de las habilidades y el conocimiento de todos y de cada uno de los estudiantes,Machine
